forecast_date,generated_at,SensorID,District,Latitude,Longitude,Muhit_harorat (C),Shamol_tezligi (km/h),Chastota (Hz),Kuchlanish (V),Vibratsiya,Sim_mexanik_holati (%),Atrof_muhit_humidity (%),Quvvati (kW),Fault_predicted,Fault_probability
2026-05-16,2026-05-11 17:17:10,S1156,Yunusobod,41.373278,69.326661,38.1,5.3,50.29,223.8,0.8944,80.9,83.8,2.89,1,0.3737
2026-05-17,2026-05-11 17:17:10,S1156,Yunusobod,41.373278,69.326661,39.1,0.0,50.21,223.7,1.0414,80.9,95.0,2.93,1,0.3737
2026-05-18,2026-05-11 17:17:10,S1156,Yunusobod,41.373278,69.326661,41.4,0.5,50.12,220.6,0.9235,80.1,94.2,2.55,1,0.3737
2026-05-12,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,34.4,6.9,49.85,220.7,0.6691,93.8,47.7,5.67,2,0.729
2026-05-13,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,33.6,5.6,50.15,222.6,0.6696,97.2,50.5,5.68,2,0.729
2026-05-14,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,29.8,6.9,50.25,225.0,0.6175,96.2,46.6,5.71,2,0.729
2026-05-15,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,30.0,5.2,49.92,219.0,0.7293,99.2,46.9,5.81,2,0.729
2026-05-16,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,36.1,6.2,50.14,219.3,0.7624,92.0,47.1,5.51,2,0.729
2026-05-17,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,33.3,6.0,50.27,222.8,0.7846,98.0,37.6,5.61,2,0.729
2026-05-18,2026-05-11 17:17:10,S1157,Yunusobod,41.382917,69.367274,31.6,5.7,50.07,226.2,0.6342,97.3,37.9,5.9,2,0.729
2026-05-12,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,32.3,10.5,49.71,213.2,1.1529,82.5,67.4,3.06,1,0.3748
2026-05-13,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,33.0,8.1,49.9,217.1,1.2131,83.9,60.2,3.22,1,0.3748
2026-05-14,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,35.5,6.2,49.88,218.7,1.2247,85.1,45.1,3.3,1,0.3748
2026-05-15,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,35.2,7.4,50.06,218.1,1.3636,90.3,55.9,3.4,1,0.3748
2026-05-16,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,39.7,8.1,49.98,218.8,1.2952,85.8,54.7,3.89,1,0.3748
2026-05-17,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,37.2,7.6,50.14,211.4,1.4036,88.2,57.1,3.59,1,0.3748
2026-05-18,2026-05-11 17:17:10,S1158,Yunusobod,41.363181,69.363804,38.4,8.9,50.08,210.7,1.3622,89.9,50.2,3.24,1,0.3748
2026-05-12,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,36.5,8.3,50.52,217.0,0.5459,90.2,49.6,3.08,1,0.3766
2026-05-13,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,36.2,7.3,50.49,216.8,0.4634,90.2,48.0,3.31,0,0.0266
2026-05-14,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,35.1,6.9,50.4,221.9,0.3654,91.3,51.8,3.67,0,0.0266
2026-05-15,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,36.2,8.2,50.55,216.1,0.3389,90.5,54.4,3.15,1,0.3766
2026-05-16,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,33.9,6.3,50.52,222.3,0.469,85.6,50.1,3.25,1,0.3766
2026-05-17,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,36.8,7.6,50.6,223.2,0.4618,89.3,57.8,3.32,1,0.3766
2026-05-18,2026-05-11 17:17:10,S1159,Yunusobod,41.318395,69.370094,40.1,10.2,50.62,221.0,0.3681,86.5,52.2,3.47,1,0.3766
2026-05-12,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,36.1,10.0,50.48,211.9,0.3806,86.4,82.8,2.07,0,0.0397
2026-05-13,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,31.4,11.3,50.25,208.5,0.4792,88.2,85.7,1.76,1,0.3897
2026-05-14,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,34.3,12.0,50.31,208.9,0.3048,89.4,85.1,1.62,1,0.3897
2026-05-15,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,37.4,11.8,50.33,207.4,0.4632,91.9,80.8,1.57,1,0.3897
2026-05-16,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,40.6,13.1,50.3,205.9,0.5085,91.6,73.8,1.76,1,0.3897
2026-05-17,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,37.8,11.0,50.47,204.8,0.5057,95.2,74.7,1.69,1,0.3897
2026-05-18,2026-05-11 17:17:10,S1160,Yunusobod,41.331423,69.368929,41.6,8.3,50.45,201.3,0.4612,91.1,82.5,1.13,1,0.3897
2026-05-12,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,28.3,8.5,50.54,233.6,1.1329,84.4,71.0,2.4,1,0.3827
2026-05-13,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,26.5,8.8,50.28,230.0,1.1453,87.2,71.6,2.25,1,0.3827
2026-05-14,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,28.5,7.4,50.38,235.5,1.0534,86.4,70.4,2.08,1,0.3827
2026-05-15,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,27.4,5.7,50.3,233.0,1.1659,86.2,57.5,2.27,1,0.3827
2026-05-16,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,26.6,6.5,50.41,230.0,1.0515,86.1,70.8,2.38,1,0.3827
2026-05-17,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,25.6,5.4,50.37,225.3,1.1589,82.5,63.7,1.94,1,0.3827
2026-05-18,2026-05-11 17:17:10,S1161,Yunusobod,41.360046,69.330753,28.2,5.0,50.51,225.2,1.1986,83.4,60.6,1.85,1,0.3827
2026-05-12,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,34.7,5.8,49.88,220.1,0.9427,82.3,61.9,4.14,1,0.3754
2026-05-13,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,40.1,5.8,49.9,215.8,0.9704,83.8,67.9,4.67,1,0.3754
2026-05-14,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,38.6,6.4,49.94,218.3,0.9147,84.7,61.9,4.37,1,0.3754
2026-05-15,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,42.7,5.6,49.86,213.9,1.0612,83.2,51.5,4.19,1,0.3754
2026-05-16,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,42.5,4.3,50.02,213.0,0.9956,79.8,71.2,4.18,1,0.3754
2026-05-17,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,44.8,7.0,49.54,208.3,1.2198,82.9,67.1,4.53,1,0.3754
2026-05-18,2026-05-11 17:17:10,S1162,Yunusobod,41.342147,69.29009,43.6,3.7,49.73,208.2,1.2051,82.5,64.6,4.64,1,0.3754
2026-05-12,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,36.4,9.4,49.88,225.6,0.8011,85.2,80.0,4.1,0,0.0193
2026-05-13,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,38.0,14.5,49.67,225.8,0.912,83.9,86.4,4.13,1,0.3693
2026-05-14,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,39.9,12.1,49.53,226.8,0.887,85.1,91.0,3.35,1,0.3693
2026-05-15,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,35.3,12.9,49.74,224.7,0.995,82.1,81.3,4.07,1,0.3693
2026-05-16,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,36.4,12.0,49.9,218.3,1.0385,86.4,86.1,4.03,1,0.3693
2026-05-17,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,33.4,15.1,49.54,222.0,0.9817,83.6,86.4,3.28,1,0.3693
2026-05-18,2026-05-11 17:17:10,S1163,Yunusobod,41.347884,69.330292,33.6,13.9,49.62,220.7,1.1281,81.5,83.5,3.46,1,0.3693
2026-05-12,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,39.4,15.6,50.45,214.2,0.01,88.5,74.4,3.0,0,0.0313
2026-05-13,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,41.6,15.3,50.5,218.2,0.0957,89.9,86.8,2.63,1,0.3813
2026-05-14,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,39.0,14.2,50.29,221.6,0.01,91.4,88.1,3.03,0,0.0313
2026-05-15,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,39.9,13.7,50.44,214.4,0.01,87.5,74.6,2.7,0,0.0313
2026-05-16,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,38.7,13.5,50.5,221.6,0.0253,87.4,88.6,2.78,0,0.0313
2026-05-17,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,37.2,12.2,50.68,215.9,0.01,90.1,95.0,3.0,1,0.3813
2026-05-18,2026-05-11 17:17:10,S1164,Yunusobod,41.351364,69.317621,40.2,12.9,50.61,218.7,0.01,87.5,91.4,2.59,1,0.3813
2026-05-12,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,32.8,9.2,50.5,222.6,0.1963,85.9,84.7,4.83,0,0.0204
2026-05-13,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,30.8,9.3,50.41,219.0,0.3031,81.9,80.6,4.15,1,0.3704
2026-05-14,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,33.1,10.1,50.49,220.1,0.2224,83.7,73.6,4.54,1,0.3704
2026-05-15,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,33.0,8.7,50.44,218.4,0.1755,78.2,84.0,3.89,1,0.3704
2026-05-16,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,30.3,9.2,50.64,222.7,0.317,78.5,80.5,4.47,1,0.3704
2026-05-17,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,32.4,10.9,50.64,221.3,0.2566,77.6,71.4,4.72,1,0.3704
2026-05-18,2026-05-11 17:17:10,S1165,Yunusobod,41.31643,69.35373,30.8,10.6,50.62,221.2,0.2607,80.3,74.6,4.61,1,0.3704
2026-05-12,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,39.4,6.5,49.77,212.7,0.4585,86.2,53.8,2.96,0,0.0265
2026-05-13,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,34.7,5.0,49.7,218.2,0.3842,86.0,54.0,2.78,0,0.0265
2026-05-14,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,37.6,2.6,49.84,217.7,0.4954,87.6,51.6,2.89,0,0.0265
2026-05-15,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,37.6,2.8,49.76,214.9,0.4248,89.1,45.5,2.92,0,0.0265
2026-05-16,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,38.9,2.7,49.87,219.3,0.5021,89.4,49.8,3.18,0,0.0265
2026-05-17,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,37.0,2.7,49.68,212.2,0.391,84.2,47.5,3.33,1,0.3765
2026-05-18,2026-05-11 17:17:10,S1166,Yunusobod,41.371201,69.308689,37.7,3.3,49.78,221.2,0.6241,88.1,50.5,2.79,0,0.0265
2026-05-12,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,29.7,7.2,50.57,209.8,0.7432,89.6,72.7,4.25,1,0.3885
2026-05-13,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,22.9,8.5,50.42,202.6,0.5725,88.8,78.3,4.75,1,0.3885
2026-05-14,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,25.4,8.5,50.29,202.9,0.4044,89.8,82.3,4.58,1,0.3885
2026-05-15,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,24.1,7.4,50.28,203.6,0.6201,91.2,72.8,4.44,1,0.3885
2026-05-16,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,22.0,7.8,50.25,205.0,0.4816,88.6,81.1,4.62,1,0.3885
2026-05-17,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,18.6,6.9,50.4,199.7,0.5011,87.7,69.4,4.61,2,0.7385
2026-05-18,2026-05-11 17:17:10,S1167,Yunusobod,41.360653,69.344494,20.6,10.6,50.37,204.1,0.5386,91.2,71.2,4.66,1,0.3885
2026-05-12,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,37.2,11.8,49.8,219.5,0.0402,85.7,60.3,5.42,1,0.386
2026-05-13,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,33.0,11.9,49.97,213.9,0.3132,85.9,60.2,5.76,2,0.736
2026-05-14,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,31.5,11.4,50.08,212.5,0.0879,84.4,54.0,5.71,2,0.736
2026-05-15,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,33.8,12.3,50.17,216.8,0.1515,79.6,52.9,5.72,2,0.736
2026-05-16,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,30.7,8.7,50.06,212.4,0.2366,80.8,53.3,5.79,2,0.736
2026-05-17,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,41.2,13.0,50.3,211.4,0.3026,84.7,53.7,5.97,2,0.736
2026-05-18,2026-05-11 17:17:10,S1168,Yunusobod,41.315229,69.323913,36.5,12.1,50.35,209.8,0.1065,82.7,52.8,6.48,2,0.736
2026-05-12,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,42.6,6.7,50.05,221.9,0.7359,89.6,63.7,2.52,1,0.3859
2026-05-13,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,39.4,6.3,50.12,219.3,0.9294,87.9,67.3,2.54,0,0.0359
2026-05-14,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,37.6,2.7,50.12,218.6,0.8025,84.6,66.6,2.59,1,0.3859
2026-05-15,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,38.7,2.3,50.16,222.2,0.8382,82.3,67.7,2.82,1,0.3859
2026-05-16,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,41.4,1.6,50.02,221.6,0.8868,78.1,64.2,3.22,1,0.3859
2026-05-17,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,40.4,2.0,50.18,222.1,0.9156,80.0,62.9,3.24,1,0.3859
2026-05-18,2026-05-11 17:17:10,S1169,Yunusobod,41.346664,69.295939,45.0,0.0,50.34,224.1,0.9685,77.7,66.5,3.24,1,0.3859
2026-05-12,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,29.6,12.5,50.12,215.0,0.495,87.7,71.7,3.36,0,0.0238
2026-05-13,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,29.1,13.0,50.13,216.7,0.4239,89.2,74.4,3.06,0,0.0238
2026-05-14,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,31.7,13.9,50.12,218.2,0.4703,85.9,78.6,2.96,0,0.0238
2026-05-15,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,27.3,12.4,50.15,213.2,0.5136,88.2,74.7,3.17,0,0.0238
2026-05-16,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,26.0,13.5,50.19,212.7,0.4078,88.7,81.2,2.82,0,0.0238
2026-05-17,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,26.8,12.2,50.1,214.2,0.3304,83.7,79.5,2.54,1,0.3738
2026-05-18,2026-05-11 17:17:10,S1170,Yunusobod,41.343033,69.335234,27.5,14.6,49.94,212.6,0.3941,84.9,84.1,2.5,1,0.3738
2026-05-12,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,29.8,1.0,50.21,223.1,0.3997,80.1,49.8,3.63,1,0.3727
2026-05-13,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,30.7,1.3,50.27,221.6,0.5174,81.5,59.4,3.61,1,0.3727
2026-05-14,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,25.9,0.0,50.18,224.7,0.5225,76.5,50.2,3.81,1,0.3727
2026-05-15,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,30.4,0.0,50.12,226.3,0.4764,80.9,48.0,3.4,1,0.3727
2026-05-16,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,28.1,0.0,50.19,227.0,0.4229,80.9,43.9,3.16,1,0.3727
2026-05-17,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,27.2,0.0,50.37,227.0,0.4729,79.7,58.8,3.84,1,0.3727
2026-05-18,2026-05-11 17:17:10,S1171,Yunusobod,41.338674,69.350542,27.3,0.0,50.16,224.6,0.5434,77.2,31.7,3.28,1,0.3727
2026-05-12,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,32.1,6.8,49.74,217.4,0.3705,82.7,53.2,2.97,1,0.383
2026-05-13,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,31.8,7.4,49.75,216.9,0.2918,85.2,58.1,2.74,0,0.033
2026-05-14,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,32.8,6.2,49.78,212.8,0.3132,83.2,49.3,3.22,1,0.383
2026-05-15,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,29.8,9.3,49.71,217.9,0.3857,83.8,46.7,3.34,1,0.383
2026-05-16,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,33.2,10.1,49.83,215.6,0.3047,85.1,48.4,2.91,0,0.033
2026-05-17,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,29.3,8.8,49.66,219.3,0.3103,84.6,47.8,2.75,1,0.383
2026-05-18,2026-05-11 17:17:10,S1172,Yunusobod,41.320334,69.342612,31.9,10.8,49.85,218.5,0.3126,83.4,33.0,2.56,1,0.383
2026-05-12,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,41.6,3.7,50.41,209.2,0.5842,65.5,56.1,4.92,2,0.7237
2026-05-13,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,40.2,3.5,50.44,210.9,0.5204,65.1,46.4,5.26,2,0.7237
2026-05-14,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,38.0,3.6,50.51,207.8,0.4262,63.9,54.7,5.28,2,0.7237
2026-05-15,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,42.0,5.0,50.49,212.1,0.4385,64.2,36.9,5.52,2,0.7237
2026-05-16,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,45.0,4.3,50.4,212.6,0.4857,63.1,43.4,5.52,2,0.7237
2026-05-17,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,41.1,5.5,50.51,211.3,0.4095,60.0,47.6,5.64,2,0.7237
2026-05-18,2026-05-11 17:17:10,S1173,Yunusobod,41.356015,69.35644,40.8,7.9,50.49,210.3,0.4239,60.0,37.4,5.87,2,0.7237
2026-05-12,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,27.9,11.8,49.76,232.2,0.4509,76.3,53.7,2.46,1,0.3812
2026-05-13,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,24.7,8.9,49.71,227.3,0.5069,75.9,56.8,2.16,1,0.3812
2026-05-14,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,29.1,13.0,49.54,228.0,0.5701,75.5,59.9,2.24,1,0.3812
2026-05-15,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,28.3,13.8,49.78,229.8,0.5153,74.3,52.4,1.94,2,0.7312
2026-05-16,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,27.6,12.4,49.66,234.7,0.6114,78.0,50.3,2.07,1,0.3812
2026-05-17,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,24.5,14.0,49.75,233.0,0.4423,75.1,55.6,1.66,1,0.3812
2026-05-18,2026-05-11 17:17:10,S1174,Yunusobod,41.350413,69.295342,27.3,11.6,49.74,229.2,0.473,82.1,55.4,1.84,1,0.3812
2026-05-12,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,37.8,2.6,50.06,222.0,0.7369,93.5,70.8,4.69,0,0.0254
2026-05-13,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,42.4,0.0,50.09,220.5,0.8077,89.6,69.4,4.91,1,0.3754
2026-05-14,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,36.8,0.2,49.88,229.8,1.0229,93.0,64.0,4.83,1,0.3754
2026-05-15,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,41.3,0.7,49.98,227.4,0.974,92.1,68.9,4.85,1,0.3754
2026-05-16,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,38.1,0.3,49.74,231.5,0.9921,92.3,60.5,5.33,1,0.3754
2026-05-17,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,36.3,1.5,49.87,227.3,0.9836,91.9,59.9,5.27,1,0.3754
2026-05-18,2026-05-11 17:17:10,S1175,Yunusobod,41.3349,69.349398,38.3,0.0,49.73,230.9,1.0001,91.4,64.7,4.67,1,0.3754
2026-05-12,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,37.3,11.7,49.97,226.9,0.5548,88.9,62.7,3.62,0,0.0263
2026-05-13,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,37.9,12.4,49.89,223.0,0.3785,89.2,55.4,3.14,0,0.0263
2026-05-14,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,38.0,10.2,50.1,227.7,0.3534,85.5,48.2,3.45,0,0.0263
2026-05-15,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,32.9,11.9,50.07,223.5,0.3565,88.5,55.8,3.04,0,0.0263
2026-05-16,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,33.3,10.2,50.1,221.0,0.1397,88.7,58.1,3.14,0,0.0263
2026-05-17,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,36.3,8.3,50.21,218.1,0.2396,82.9,62.5,3.01,1,0.3763
2026-05-18,2026-05-11 17:17:10,S1176,Yunusobod,41.369504,69.29249,37.0,5.4,50.32,222.6,0.0691,91.8,60.6,3.09,0,0.0263
2026-05-12,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,32.6,7.8,49.66,217.7,0.3317,94.1,71.9,6.02,2,0.7335
2026-05-13,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,29.1,7.4,49.7,220.3,0.1303,96.3,69.3,6.06,2,0.7335
2026-05-14,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,30.2,7.3,49.81,220.4,0.2591,95.5,70.9,5.73,2,0.7335
2026-05-15,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,30.2,9.2,49.81,220.0,0.1651,95.5,78.3,6.23,2,0.7335
2026-05-16,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,32.0,5.8,49.67,222.3,0.2615,96.2,79.9,7.0,2,0.7335
2026-05-17,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,31.6,6.9,49.93,223.2,0.2267,98.3,77.5,6.83,2,0.7335
2026-05-18,2026-05-11 17:17:10,S1177,Yunusobod,41.322221,69.334452,29.9,4.8,49.91,222.7,0.2903,96.5,83.7,7.0,2,0.7335
2026-05-12,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,30.2,7.5,50.1,245.0,0.1905,83.5,59.6,3.16,2,0.7214
2026-05-13,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,31.8,6.7,50.12,245.0,0.084,84.4,51.1,2.77,2,0.7214
2026-05-14,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,32.6,6.5,49.97,245.0,0.0253,82.0,50.1,2.97,2,0.7214
2026-05-15,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,31.3,5.8,50.25,238.8,0.0484,81.9,46.0,2.94,1,0.3714
2026-05-16,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,30.9,8.7,49.95,242.8,0.0811,81.3,51.0,3.29,2,0.7214
2026-05-17,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,33.6,7.2,50.21,245.0,0.0242,83.1,51.9,2.96,2,0.7214
2026-05-18,2026-05-11 17:17:10,S1178,Yunusobod,41.38082,69.333479,33.9,6.7,50.22,245.0,0.01,82.6,46.3,3.72,2,0.7214
2026-05-12,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,26.4,5.7,50.63,221.6,0.8909,96.1,53.6,5.12,1,0.3723
2026-05-13,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,22.5,5.0,50.68,221.5,0.7296,98.1,57.2,5.41,1,0.3723
2026-05-14,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,26.7,3.6,50.72,223.7,0.9621,100.0,57.4,5.1,1,0.3723
2026-05-15,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,25.4,5.3,50.74,226.4,0.8979,100.0,52.0,6.28,2,0.7223
2026-05-16,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,27.5,2.6,50.77,225.7,0.9713,100.0,53.6,5.95,2,0.7223
2026-05-17,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,22.7,1.5,50.69,223.7,1.0529,100.0,44.8,5.71,2,0.7223
2026-05-18,2026-05-11 17:17:10,S1179,Yunusobod,41.332369,69.373231,30.4,2.7,50.62,228.8,0.969,100.0,57.4,5.94,2,0.7223
2026-05-12,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,26.1,4.2,49.88,216.8,0.3876,97.1,95.0,2.93,1,0.3771
2026-05-13,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,27.1,7.6,49.92,209.7,0.4209,100.0,95.0,3.36,1,0.3771
2026-05-14,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,31.8,6.1,50.21,209.6,0.2174,100.0,95.0,3.07,1,0.3771
2026-05-15,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,29.2,5.4,50.24,211.1,0.4373,100.0,95.0,3.3,1,0.3771
2026-05-16,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,26.6,7.8,50.1,208.9,0.3251,100.0,95.0,3.76,1,0.3771
2026-05-17,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,30.2,9.4,50.29,208.4,0.2507,100.0,95.0,3.53,1,0.3771
2026-05-18,2026-05-11 17:17:10,S1180,Yunusobod,41.321504,69.320133,30.6,9.1,50.32,205.7,0.2254,100.0,95.0,3.57,1,0.3771
